SampleID,Enterococcus,Staphylococcus,Enterobacteriaceae,Bacteroides,Streptococcus,Parabacteroides,Lactobacillus,UBA1819,Acinetobacter,Finegoldia,Alistipes,Fenollaria,Pseudomonas,Erysipelatoclostridium,Bilophila,Phascolarctobacterium,Eisenbergiella,Akkermansia,Porphyromonas,Veillonella,Anaerococcus,Campylobacter,Bifidobacterium,Sutterella,Peptoniphilus,Hungatella,Ezakiella,Dialister,Faecalibacterium,[Clostridium] innocuum group,UCG-002,Colidextribacter,Flavonifractor,NK4A214 group,Odoribacter,Parasutterella,Lachnoclostridium,Barnesiella,Intestinimonas,Family XIII AD3011 group,Anaerostipes,[Eubacterium] hallii group,DTU089,Oscillibacter,Ruminococcus,Frisingicoccus,Butyricicoccus
223S1,0.006429983405301672,1.9069049026525044e-05,0.19212480536323068,0.5251411346594972,1.9069049026525044e-05,0.04733397422457014,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.04333137411283617,0.009477124135524954,0.000981282608038006,7.746967958194786e-05,1.9069049026525044e-05,0.007023917615429939,1.9069049026525044e-05,1.9069049026525044e-05,0.005087175625881243,0.0004389948509643712,0.003873483979097393,0.01001941189259859,0.01908336440368649,1.9069049026525044e-05,0.023163434195002407,0.020632757995325445,0.001626863271220905,0.0002582322652731595,0.015209880424589095,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.003925130432152024,0.0012136916467838496,1.9069049026525044e-05,0.006894801482793359,0.014641769440988144,0.005887695648228037,0.00018076258569121165,0.0008779897019287424,1.9069049026525044e-05,1.9069049026525044e-05,0.00038734839790973926,1.9069049026525044e-05,1.9069049026525044e-05,0.00018076258569121165,1.9069049026525044e-05,0.0014202774590023773
50S1,1.9069049026525044e-05,0.5485889648726779,0.01200027767193524,0.02691587703818243,0.010949405898404187,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.0028814226048432074,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.15363067347234605,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.007728992398873544,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.018983490102496423,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.003017018962718182,0.012407066745560162,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05
70S1,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.5092480523818138,1.9069049026525044e-05,0.13967410916684814,1.9069049026525044e-05,0.10241205655354471,1.9069049026525044e-05,1.9069049026525044e-05,0.03480135102563247,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.031168886777165776,1.9069049026525044e-05,0.0517919096071702,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.018279497508413015,1.9069049026525044e-05,1.9069049026525044e-05,0.014764209526025895,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.008202338625569941,0.07686763054819831,1.9069049026525044e-05,0.003163759184148406,1.9069049026525044e-05,1.9069049026525044e-05,0.0014061151929548473,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.004101169312784971
89S1,1.9069049026525044e-05,1.9069049026525044e-05,0.004078110123020411,0.731692528950311,0.0007360491441549035,0.018122723522300464,1.9069049026525044e-05,0.003202808438079445,1.9069049026525044e-05,1.9069049026525044e-05,0.009130988031543262,1.9069049026525044e-05,1.9069049026525044e-05,0.0007360491441549035,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.17502055054796867,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.02651766240968882,1.9069049026525044e-05,1.9069049026525044e-05,0.010145542257270292,0.008792803289634252,1.9069049026525044e-05,1.9069049026525044e-05,0.0004774372826950725,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.0011538067665130918,1.9069049026525044e-05,0.0022479338726893,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.0001790389810106522,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.0008753016849409663
93S1,1.9069049026525044e-05,1.9069049026525044e-05,0.1917271878826709,0.44675807514744154,1.9069049026525044e-05,0.01141542120005077,1.9069049026525044e-05,0.003372738081833182,1.9069049026525044e-05,1.9069049026525044e-05,0.1713610386962167,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.0012972069545512238,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.012582907459146872,1.9069049026525044e-05,1.9069049026525044e-05,0.0469588917547543,1.9069049026525044e-05,1.9069049026525044e-05,0.006096872686390752,0.030354642736498638,0.007653521031852221,1.9069049026525044e-05,0.005837431295480507,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05
114S1,0.020026761547125193,1.9069049026525044e-05,1.9069049026525044e-05,0.32357787202222726,1.9069049026525044e-05,0.5841357512860696,0.00018373175731307517,0.004435809569415672,0.004750778296238086,1.9069049026525044e-05,0.0017585753914251478,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.0007874218170560364,0.0165883529459805,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.0020997915121494307,0.004645788720630615,1.9069049026525044e-05,1.9069049026525044e-05,0.021864079120255942,1.9069049026525044e-05,0.0008661639987616401,1.9069049026525044e-05,0.0020472967243456946,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05
115S1,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.7773551951831421,0.000854070853623306,0.048380601884661395,7.535919296676229e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.00952037804480097,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.0007787116606565438,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.0004019156958227323,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.026074280766499758,0.03160062158406233,1.9069049026525044e-05,1.9069049026525044e-05,0.0013313457424128006,0.0008791905846122269,1.9069049026525044e-05,0.00823927176436601,1.9069049026525044e-05,0.04988778574399664,1.9069049026525044e-05,1.9069049026525044e-05,0.000527514350767336,0.008741666384144427,0.003114846642626175,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.006204573554263429
116S1,0.005367272619717467,1.9069049026525044e-05,1.9069049026525044e-05,0.0011639868331917397,0.0014873165090783342,0.0022633077312061607,1.9069049026525044e-05,0.02573704220057291,1.9069049026525044e-05,1.9069049026525044e-05,0.0011639868331917397,1.9069049026525044e-05,1.9069049026525044e-05,0.09434759942370824,1.9069049026525044e-05,0.013579846387236964,0.003039298953333987,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.08607035972101142,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.006531259452909206,1.9069049026525044e-05,0.008729901248938049,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.01590782005362044,1.9069049026525044e-05,0.0009053230924824643,0.07656446724994555,0.037894238013908864,1.9069049026525044e-05,0.011833866137449354,0.02185708608993378,1.9069049026525044e-05,0.00918256279517928,0.009958554017307107
117S1,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.021516004644318337,0.0022281946557222874,1.9069049026525044e-05,1.9069049026525044e-05,0.4885780989891057,0.0005106279419363575,1.9069049026525044e-05,0.001044466244869822,1.9069049026525044e-05,1.9069049026525044e-05,0.05166626357956053,0.0006963108299132148,1.9069049026525044e-05,0.24702787209221147,1.9069049026525044e-05,1.9069049026525044e-05,0.00041778649794792884,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.000440996858945036,0.005268751946343325,0.0020193014067483228,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.005500855556314397,1.9069049026525044e-05,0.03567432485255371,1.9069049026525044e-05,0.0013926216598264295,0.0097251412577879,1.9069049026525044e-05,1.9069049026525044e-05,0.0021121428507367515,0.0052919623073404325,1.9069049026525044e-05
119S1,1.9069049026525044e-05,0.0012165072393702505,0.0045872460484586534,0.500111194885274,0.0011151316360893963,0.055705894002829395,1.9069049026525044e-05,0.03880151215574695,1.9069049026525044e-05,1.9069049026525044e-05,0.07955450467465035,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.007400419039502358,0.11597369015329723,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.00022809510738192198,0.017132476954464362,0.0005575658180446982,0.0032693632058075485,0.009453275005939656,1.9069049026525044e-05,1.9069049026525044e-05,0.040246114502499125,0.016296128227397316,1.9069049026525044e-05,0.026484376357123165,0.009098460394456666,1.9069049026525044e-05,1.9069049026525044e-05,0.004181743635335236,1.9069049026525044e-05,1.9069049026525044e-05,0.004232431436975664,1.9069049026525044e-05,1.9069049026525044e-05,0.00048153411558405756,1.9069049026525044e-05,0.0021795754705383657
129S1,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.27525272964486247,0.0020478645177952302,0.029977775772544634,0.0009375765262195029,0.006711074082413284,1.9069049026525044e-05,1.9069049026525044e-05,0.21764111941532197,1.9069049026525044e-05,0.0008142111938222,0.0011349610580551877,0.004194421301508303,1.9069049026525044e-05,0.008117438871742539,0.04278309727538468,0.1006414381697198,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.01435972469104607,1.9069049026525044e-05,1.9069049026525044e-05,0.036022677060012484,1.9069049026525044e-05,0.016037493211649392,0.020750048909226368,0.0038489983707958543,1.9069049026525044e-05,0.002171229850192533,1.9069049026525044e-05,0.010880822317442126,0.008980996198523659,0.0013076725234114118,0.0017517877200417028,1.9069049026525044e-05,0.009721188192907479,0.0019985183848363086,0.003873671437275315,0.0007401919943838181,0.006316305018741915,0.011744379644223249,1.9069049026525044e-05,0.0019491722518773878,1.9069049026525044e-05
133S1,1.9069049026525044e-05,1.9069049026525044e-05,0.4047095703752515,0.4666833117904711,0.0014743819796724266,0.0778109231294538,0.014395931913880212,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.0018885342211534453,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.0012424567244430562,0.0002816235242070927,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.005334280870275521,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.001590344607287112,0.0036279736353737237,1.9069049026525044e-05,0.0007123418553473522,0.002766536973093205,0.0011430601864876116,1.9069049026525044e-05,0.000795172303643556,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05
136S1,1.9069049026525044e-05,0.010287103185080321,0.05899956238501948,0.23024957423076833,0.03267668070554926,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.012102474335388613,1.9069049026525044e-05,0.0030256185838471532,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.007261484601233167,0.024810072387546653,1.9069049026525044e-05,1.9069049026525044e-05,0.041450974598705996,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.1461373775998175,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.048107335483169734,1.9069049026525044e-05,0.015128092919235765,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.012102474335388613,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05
138S1,1.9069049026525044e-05,1.9069049026525044e-05,0.0019932369703324253,0.35147411910195103,0.002838852654715878,0.04868330297236166,1.9069049026525044e-05,0.02512686605025118,1.9069049026525044e-05,1.9069049026525044e-05,0.18984072114408523,1.9069049026525044e-05,1.9069049026525044e-05,0.0027784515344027746,0.009905783731349023,0.009120569167278672,1.9069049026525044e-05,0.015764692401720088,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.022529617876787717,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.0095433770094704,0.006040112031310379,1.9069049026525044e-05,0.017878731612678722,0.0046508862641089915,0.14635191451865048,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.010872201656358684,0.0014496268875144912,0.001208022406262076,1.9069049026525044e-05,1.9069049026525044e-05,0.029234142231542238,0.004952891865674511,1.9069049026525044e-05,1.9069049026525044e-05,0.0022952425718979442
139S1,0.001784130533332908,0.48813811391988365,1.9069049026525044e-05,1.9069049026525044e-05,0.44646875413026393,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.00352861372148064,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05
144S1,0.005169961167755318,1.9069049026525044e-05,1.9069049026525044e-05,0.02080749803318807,1.9069049026525044e-05,0.0016594937081683737,1.9069049026525044e-05,0.026679552692860774,1.9069049026525044e-05,1.9069049026525044e-05,0.0005106134486671919,1.9069049026525044e-05,1.9069049026525044e-05,0.8861058134808281,1.9069049026525044e-05,0.049465677839634216,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05
147S1,0.9204060093820492,1.9069049026525044e-05,0.009636105135553935,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.0029224253279958655,1.9069049026525044e-05,0.015954862601490944,0.003988715650372736,0.015717909196518304,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.005805358421829625,0.0003554301074589566,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.004541606928642223,0.0017376583031326767,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.00031593787329685033,1.9069049026525044e-05,0.0020535961764295272,1.9069049026525044e-05,1.9069049026525044e-05,0.0003949223416210629,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05
150S1,0.00011981440929724573,0.0006589792511348515,0.9917937265602758,0.0014377729115669488,0.00125805129762108,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.0004792576371889829,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05
153S1,1.9069049026525044e-05,1.9069049026525044e-05,0.0004936090985378786,0.22315080126700415,0.00031590982306424226,0.04452354068811665,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.0177304388194806,0.028570094623372413,0.27061625218240654,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.006199730277635755,1.9069049026525044e-05,1.9069049026525044e-05,0.178607516214946,1.9069049026525044e-05,0.013149746385049087,0.0030208876830518172,1.9069049026525044e-05,1.9069049026525044e-05,0.03245973431985089,1.9069049026525044e-05,0.0015400603874381811,0.0015992934792627266,0.06985555962508058,1.9069049026525044e-05,0.038067133679241194,0.0006318196461284845,1.9069049026525044e-05,0.00033565418700575746,0.0011451731086078783,0.012774603470160299,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.0030603764109348474,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.005982542274279089,0.002329834945098787,1.9069049026525044e-05
155S1,1.9069049026525044e-05,1.9069049026525044e-05,0.10553822280367746,0.2677095566006519,0.00037910939387891877,0.03689026025052556,1.9069049026525044e-05,0.0014872753144480658,1.9069049026525044e-05,0.0008748678320282742,0.15234365181719015,0.09180279784083356,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.00236214314647634,0.0015455998365832841,1.9069049026525044e-05,0.17170739316608258,1.9069049026525044e-05,0.002799577062490477,0.015805945498644152,1.9069049026525044e-05,1.9069049026525044e-05,0.0005832452213521827,0.004141041071600497,0.011227470511029517,0.006444859695941619,0.006794806828752929,1.9069049026525044e-05,0.02324232207088448,1.9069049026525044e-05,1.9069049026525044e-05,0.007873810488254467,0.02432132573038602,1.9069049026525044e-05,1.9069049026525044e-05,0.0022746563632735127,0.0018372224472593757,0.0010206791373663197,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.013268828785762157,1.9069049026525044e-05,1.9069049026525044e-05
156S1,0.005892304257051978,1.9069049026525044e-05,1.9069049026525044e-05,0.989779021613927,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05
160S1,0.017734938277611394,1.9069049026525044e-05,1.9069049026525044e-05,0.8001294753327158,1.9069049026525044e-05,0.14416376627104752,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.0003263228643080497,1.9069049026525044e-05,0.00947755101555553,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.007562177681573499,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.0011775999016333967,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05
161S1,1.9069049026525044e-05,1.9069049026525044e-05,0.007549640708643561,0.3780072278293011,0.002232067687772879,0.06440171769721159,0.0030855053330978034,0.002429014836694015,1.9069049026525044e-05,0.005317573020870682,0.3134085629831683,0.008009184056126212,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.03078940428133765,1.9069049026525044e-05,1.9069049026525044e-05,0.02159853733168462,0.003676346779861212,0.005580169219432197,0.002100769588492121,1.9069049026525044e-05,1.9069049026525044e-05,0.012079425133829697,0.013064160878435378,0.003019856283457424,0.038995535486385,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.0026259619856151516,0.002822909134536288,1.9069049026525044e-05,1.9069049026525044e-05,0.0108320931906625,0.003938942978422727,1.9069049026525044e-05,1.9069049026525044e-05,0.001838173389930606,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.007746587857564697,1.9069049026525044e-05,1.9069049026525044e-05
162S1,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.788863548135654,1.9069049026525044e-05,0.05399233655669867,1.9069049026525044e-05,0.015474519886869468,1.9069049026525044e-05,0.010964358311801986,0.015085712854536065,1.9069049026525044e-05,1.9069049026525044e-05,0.0004924889076223113,0.0012182620346446649,0.01923298786609237,1.9069049026525044e-05,1.9069049026525044e-05,0.0008553754711334881,1.9069049026525044e-05,0.01586332691920287,0.008268629554290386,1.9069049026525044e-05,1.9069049026525044e-05,0.005650662203245467,0.0034215018845339526,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.027423856013916073,0.008294550023112612,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.007257731270223536,1.9069049026525044e-05,0.004173195480378533,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.0020995579746003797,1.9069049026525044e-05
164S1,1.9069049026525044e-05,1.9069049026525044e-05,0.07610053763954411,0.06951491418996818,1.9069049026525044e-05,0.010528867120001027,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.008089747323861793,0.004593675616062225,0.7946245775855603,1.9069049026525044e-05,1.9069049026525044e-05,0.0023984677995369137,1.9069049026525044e-05,1.9069049026525044e-05,0.002926943755367081,1.9069049026525044e-05,0.0007317359388417702,0.00048782395922784686,0.0013008638912742584,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,0.003130203738378684,0.0007723879354440908,1.9069049026525044e-05,1.9069049026525044e-05,0.0013821678844788993,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05,1.9069049026525044e-05
